OBJECTID,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,NonContrib,NonContr_1,AreaSqKm,AreaAcres,GNIS_ID,Name,States,HUC12,HUType,HUMod,ToHUC,HUC4,HUC6,HUC8,HUC10,HUC4_Name,HUC6_Name,HUC8_Name,HUC10_Name,Shape_Leng,Shape_Area,test_count,test_sum,test_mean
"930",{3689BB0A-EC2F-40B9-A434-A7CA8248D425},,,,,2013-01-18,"0","0",102.010000000000005,25208.169999999998254,,Bargers Run-Susquehanna River,PA,"020503011003",S,KA,"020503011006","0205","020503","02050301","0205030110",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Powells Creek-Susquehanna River,73722.872589585575042,177041525.980778247117996,113352.000000000000000,15954.000000000000000,0.140747406309549
"931",{E0D436E2-9F6D-4DF9-881E-63581D4D28D9},,,,,2013-01-18,"0","0",83.620000000000005,20662.439999999998690,,Armstrong Creek,PA,"020503011004",S,NM,"020503011006","0205","020503","02050301","0205030110",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Powells Creek-Susquehanna River,62300.262852910927904,144775815.977790236473083,92906.000000000000000,118.000000000000000,0.001270100962263
"932",{DF0F5730-699E-4D59-9705-D2AEED601B00},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",102.819999999999993,25407.419999999998254,,Powells Creek,PA,"020503011005",S,NM,"020503011006","0205","020503","02050301","0205030110",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Powells Creek-Susquehanna River,96244.046716740893316,177825054.595256090164185,114234.000000000000000,58.000000000000000,0.000507729747711
"933",{84CFF5ED-3FD4-4DC6-BD37-D5D1717050F3},,,,,2013-01-18,"0","0",112.090000000000003,27698.799999999999272,,Haldeman Island-Susquehanna River,PA,"020503011006",S,NM,"020503051006","0205","020503","02050301","0205030110",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Powells Creek-Susquehanna River,89842.283379321845132,193985973.345720887184143,124533.000000000000000,20676.000000000000000,0.166028281660283
"934",{18B39BAF-F91F-48E7-B314-1022A175BE07},,,,,2013-01-18,"0","0",106.120000000000005,26221.599999999998545,,Lower East Branch Tunkhannock Creek,PA,"020501061002",S,NM,"020501061204","0205","020501","02050106","0205010610",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,East Branch Tunkhannock Creek,105234.752932742805569,190288964.241774082183838,117916.000000000000000,1873.000000000000000,0.015884188744530
"935",{96137480-4406-43CF-91C3-158DC7EEAD30},,,,,2013-01-18,"0","0",92.760000000000005,22921.490000000001601,,Upper South Branch Tunkhannock Creek,PA,"020501061101",S,NM,"020501061102","0205","020501","02050106","0205010611",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,South Branch Tunkhannock Creek,76069.326396905569709,165936022.547676950693130,103071.000000000000000,2304.000000000000000,0.022353523299473
"936",{48632364-8D21-4D9E-B8D1-E06A33289612},,,,,2013-01-18,"0","0",161.960000000000008,40020.160000000003492,,Lower South Branch Tunkhannock Creek,PA,"020501061102",S,NM,"020501061208","0205","020501","02050106","0205010611",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,South Branch Tunkhannock Creek,108713.217614845663775,289447600.396670639514923,179960.000000000000000,2725.000000000000000,0.015142253834185
"937",{F94E47DA-3D5F-4EF6-B428-75E6973DC409},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",121.180000000000007,29945.130000000001019,,Upper Tunkhannock Creek,PA,"020501061201",S,NM,"020501061204","0205","020501","02050106","0205010612",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Tunkhannock Creek,80388.338010591251077,218186604.558775097131729,134637.000000000000000,1121.000000000000000,0.008326091639000
"938",{5A541AAB-56E5-4E04-9725-89E317C7BB6F},,,,,2013-01-18,"0","0",54.159999999999997,13384.059999999999491,,Butler Creek,PA,"020501061202",S,NM,"020501061203","0205","020501","02050106","0205010612",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Tunkhannock Creek,65008.063166947235004,97566308.277792707085609,60179.000000000000000,721.000000000000000,0.011980923577992
"939",{F3484D28-78C8-4AE1-BF79-1F82AE2CF7A7},,,,,2013-01-18,"0","0",46.109999999999999,11394.180000000000291,,Nine Partners Creek,PA,"020501061203",S,NM,"020501061204","0205","020501","02050106","0205010612",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Tunkhannock Creek,54171.462969381922449,83015323.711008578538895,51235.000000000000000,824.000000000000000,0.016082755928564
"940",{DABF4614-3E47-4458-AD8F-708154ED369C},,,,,2013-01-18,"0","0",88.269999999999996,21812.110000000000582,,Middle Tunkhannock Creek,PA,"020501061204",S,NM,"020501061208","0205","020501","02050106","0205010612",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Tunkhannock Creek,83817.787488561196369,158395595.500922560691833,98085.000000000000000,1408.000000000000000,0.014354896263445
"941",{81089419-0DFC-473F-8380-4E03C7194235},,,,,2013-01-18,"0","0",40.640000000000001,10041.649999999999636,,Hop Bottom Creek,PA,"020501061205",S,NM,"020501061206","0205","020501","02050106","0205010612",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Tunkhannock Creek,58511.093556158273714,73154804.499343946576118,45138.000000000000000,468.000000000000000,0.010368204173867
"942",{B9018B22-63DA-4FF5-A356-5869CBDD6D4D},,,,,2013-01-18,"0","0",93.079999999999998,22999.889999999999418,,Martins Creek,PA,"020501061206",S,NM,"020501061208","0205","020501","02050106","0205010612",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Tunkhannock Creek,109920.955383944703499,167410533.763409495353699,103414.000000000000000,1054.000000000000000,0.010192043630456
"943",{805B18CC-538F-43EB-80BA-90D23E3D1DA1},,,,,2013-01-18,"0","0",43.840000000000003,10833.420000000000073,,Horton Creek,PA,"020501061207",S,NM,"020501061208","0205","020501","02050106","0205010612",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Tunkhannock Creek,54855.766326070290233,78697734.387665584683418,48730.000000000000000,759.000000000000000,0.015575620767494
"944",{B3364170-0E91-464F-BC64-5B80809145CB},,,,,2013-01-18,"0","0",150.520000000000010,37194.419999999998254,,Lower Tunkhannock Creek,PA,"020501061208",S,NM,"020501061406","0205","020501","02050106","0205010612",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Tunkhannock Creek,86031.708746698670438,269421929.127817451953888,167220.000000000000000,3021.000000000000000,0.018066020810908
"945",{C7DFE4B4-7907-4F4A-B456-6C270CAE4F96},,,,,2013-01-18,"0","0",44.170000000000002,10915.719999999999345,,Leonard Creek,PA,"020501061301",S,NM,"020501061302","0205","020501","02050106","0205010613",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Bowman Creek,43531.677640603411419,78571030.850613459944725,49087.000000000000000,288.000000000000000,0.005867133864363
"946",{236263E2-A969-4183-832B-D92B77C72909},,,,,2013-01-18,"0","0",143.400000000000006,35434.339999999996508,,Upper Bowman Creek,PA,"020501061302",S,NM,"020501061303","0205","020501","02050106","0205010613",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Bowman Creek,102029.965923690280761,254981918.978732049465179,159317.000000000000000,402.000000000000000,0.002523271213995
"947",{7CF0D0D5-05CC-410C-9ECC-5A3CC530BD3C},,,,,2013-01-18,"0","0",122.780000000000001,30339.409999999999854,,Lower Bowman Creek,PA,"020501061303",S,NM,"020501061406","0205","020501","02050106","0205010613",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Bowman Creek,75846.830338676445535,218939952.158183008432388,136433.000000000000000,140.000000000000000,0.001026144701062
"948",{D2C0E3BB-2561-49B5-8EE4-D81A3B4E3A4B},,,,,2013-01-18,"0","0",96.659999999999997,23885.880000000001019,,Sugar Run,PA,"020501061401",S,NM,"020501061402","0205","020501","02050106","0205010614",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Gardiner Creek-Susquehanna River,71297.231700296688359,173126814.009132087230682,107416.000000000000000,756.000000000000000,0.007038057645044
"949",{EAB8A783-7CAD-4BCA-9920-D2BA830E377B},,,,,2013-01-18,"0","0",51.399999999999999,12700.590000000000146,,Sugar Run Creek,PA,"020501061402",S,NM,"020501061404","0205","020501","02050106","0205010614",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Gardiner Creek-Susquehanna River,55019.441320977115538,91963081.602940395474434,57110.000000000000000,388.000000000000000,0.006793906496235
"950",{07BCA02B-5639-4B8F-839B-4BD3B646649E},,,,,2013-01-18,"0","0",100.670000000000002,24875.299999999999272,,Tuscarora Creek,PA,"020501061403",S,NM,"020501061404","0205","020501","02050106","0205010614",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Gardiner Creek-Susquehanna River,64123.476146723689453,180737589.702946245670319,111862.000000000000000,919.000000000000000,0.008215479787595
"951",{8B203959-9AE7-4593-B95C-24EBA3667B29},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",121.150000000000006,29937.529999999998836,,Little Tuscarora Creek-Susquehanna River,PA,"020501061404",S,NM,"020501061405","0205","020501","02050106","0205010614",Susquehanna,Upper Susquehanna,Upper Susquehanna-Tunkhannock,Gardiner Creek-Susquehanna River,96326.808906356309308,217087191.416507512331009,134624.000000000000000,6512.000000000000000,0.048371761350131
"952",{D8EE69A2-5B99-45A9-ACBA-59C56DCE2057},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",21.800000000000001,5387.840000000000146,,Miller Run-Limestone Run,PA,"020502061206",S,NM,"020502061207","0205","020502","02050206","0205020612",Susquehanna,West Branch Susquehanna,Lower West Branch Susquehanna,White Deer Creek-West Branch Susquehanna River,29981.993333255908510,38261254.515600569546223,24231.000000000000000,11.000000000000000,0.000453963930502
"953",{001BD758-4FFC-4F3B-8D56-E7DE4D2C2FBB},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",92.890000000000001,22953.840000000000146,,Turtle Creek-West Branch Susquehanna River,PA,"020502061207",S,KA,"020503011001","0205","020502","02050206","0205020612",Susquehanna,West Branch Susquehanna,Lower West Branch Susquehanna,White Deer Creek-West Branch Susquehanna River,87380.684794216474984,162861095.134513199329376,103208.000000000000000,5271.000000000000000,0.051071622354856
"954",{BA5E3E65-D344-4A91-87B7-699F40A126FF},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",82.060000000000002,20277.950000000000728,,North Branch Shamokin Creek-Shamokin Creek,PA,"020503010101",S,NM,"020503010102","0205","020503","02050301","0205030101",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Shamokin Creek,68588.424573747412069,143297473.002585828304291,91164.000000000000000,590.000000000000000,0.006471852924400
"955",{23A9C298-9BAD-471E-AC09-2CDE41466112},,,,,2013-01-18,"0","0",82.359999999999999,20351.209999999999127,,Carbon Run-Shamokin Creek,PA,"020503010102",S,NM,"020503010104","0205","020503","02050301","0205030101",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Shamokin Creek,85174.038818797591375,143855897.564614742994308,91534.000000000000000,151.000000000000000,0.001649660235541
"956",{A02851DC-20FB-4E63-BAFA-4B2C4FD3583B},,,,,2013-01-18,"0","0",75.450000000000003,18643.959999999999127,,Little Shamokin Creek,PA,"020503010103",S,NM,"020503010104","0205","020503","02050301","0205030101",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Shamokin Creek,64179.118426949738932,131880370.523627012968063,83825.000000000000000,140.000000000000000,0.001670146137787
"957",{DEB9B871-0ED2-4176-A539-A74C3478E856},,,,,2013-01-18,"0","0",114.569999999999993,28312.020000000000437,,Shamokin Creek-Susquehanna River,PA,"020503010104",S,NM,"020503011001","0205","020503","02050301","0205030101",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Shamokin Creek,102834.321624321237323,200490385.526692986488342,127304.000000000000000,856.000000000000000,0.006724062087601
"958",{566F265F-4E07-4A9A-B357-ABC6AE274611},,,,,2013-01-18,"0","0",147.090000000000003,36345.480000000003201,,Elk Creek,PA,"020503010201",S,KA,"020503010202","0205","020503","02050301","0205030102",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Pine Creek,99684.289438545572921,257984235.795201390981674,163435.000000000000000,74.000000000000000,0.000452779392419
"959",{D4BF70A7-74F1-4E20-B589-76FE4280655D},,,,,2013-01-18,"0","0",95.590000000000003,23620.709999999999127,,Voneida Run-Pine Creek,PA,"020503010202",S,KA,"020503010402","0205","020503","02050301","0205030102",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Pine Creek,77652.645458582672291,167553536.341747313737869,106200.000000000000000,26.000000000000000,0.000244821092279
"960",{9CC45069-F7F6-458E-AFBA-543EC78142A3},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",86.519999999999996,21379.840000000000146,,South Branch Middle Creek-Middle Creek,PA,"020503010301",S,"KA,DM","020503010304","0205","020503","02050301","0205030103",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Middle Creek,68160.201708928521839,150904622.314486324787140,96133.000000000000000,670.000000000000000,0.006969510989983
"961",{0061915E-D7FA-489D-A581-6320ED8598DE},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",47.939999999999998,11846.090000000000146,,Walker Lake-North Branch Middle Creek,PA,"020503010302",S,"KA,DM","020503010303","0205","020503","02050301","0205030103",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Middle Creek,45269.238522277177253,83809087.147850200533867,53257.000000000000000,1242.000000000000000,0.023320878006647
"962",{43776DAE-7A4C-4170-9E1C-805236E51C8B},,,,,2013-01-18,"0","0",47.320000000000000,11693.649999999999636,,North Branch Middle Creek,PA,"020503010303",S,KA,"020503010304","0205","020503","02050301","0205030103",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Middle Creek,73526.172983003081754,82671390.584368601441383,52586.000000000000000,50.000000000000000,0.000950823413076
"963",{EA5562A4-58FD-4B68-8BD6-59E949F7E95A},,,,,2013-01-18,"0","0",151.629999999999995,37468.809999999997672,,Beaver Creek-Middle Creek,PA,"020503010304",S,KA,"020503010305","0205","020503","02050301","0205030103",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Middle Creek,85947.054272294713883,264502453.617303788661957,168488.000000000000000,736.000000000000000,0.004368263615213
"964",{3C3287B8-1B9A-40D1-9FCE-555B1CD25413},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",118.640000000000001,29317.720000000001164,,Susquehecka Creek-Middle Creek,PA,"020503010305",S,KA,"020503010406","0205","020503","02050301","0205030103",Susquehanna,Lower Susquehanna,Lower Susquehanna-Penns,Middle Creek,81326.829705527678016,207158289.113224834203720,131829.000000000000000,714.000000000000000,0.005416107229820
"965",{983AA53E-BB03-47A8-9156-067607E46B45},,,,,2013-01-18,"0","0",60.299999999999997,14899.709999999999127,,Upper Equinunk Creek,PA,"020401010401",S,NM,"020401010402","0204","020401","02040101","0204010104",Delaware-Mid Atlantic Coastal,Upper Delaware,Upper Delaware,Equinunk Creek-Delaware River,4132.260444938601722,1388.159093742555569,0.855681132238383,0.000000000000000,0.000000000000000
"966",{338F11FA-3143-4E83-A86A-750A4B9FDE86},,,,,2013-01-18,"0","0",88.640000000000001,21904.119999999998981,,Lower Equinunk Creek,PA,"020401010402",S,NM,"020401010403","0204","020401","02040101","0204010104",Delaware-Mid Atlantic Coastal,Upper Delaware,Upper Delaware,Equinunk Creek-Delaware River,696.821995434782139,93.742412148324448,0.057715013258243,0.000000000000000,0.000000000000000
"967",{C576BCF9-BCD0-4F11-A861-D80735C9D871},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",59.719999999999999,14757.840000000000146,,Red Spring Run-Lackawanna River,PA,"020501070110",S,NM,"020501070205","0205","020501","02050107","0205010701",Susquehanna,Upper Susquehanna,Upper Susquehanna-Lackawanna,Lackawanna River,64761.468729986736435,106074889.270894154906273,66366.000000000000000,1013.000000000000000,0.015263839918030
"968",{F71E57D2-C611-44C4-9A95-3F16D95A5A32},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",51.000000000000000,12602.670000000000073,,Lower Big Wapwallopen Creek,PA,"020501070306",S,NM,"020501070307","0205","020501","02050107","0205010703",Susquehanna,Upper Susquehanna,Upper Susquehanna-Lackawanna,Harveys Creek-Susquehanna River,69686.280693321648869,89795614.059716269373894,56680.000000000000000,95.000000000000000,0.001676076217361
"969",{E070FEAE-9A98-4FB2-B385-E146B356F195},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",116.040000000000006,28674.990000000001601,,Salem Creek-Susquehanna River,PA,"020501070307",S,KA,"020501071002","0205","020501","02050107","0205010703",Susquehanna,Upper Susquehanna,Upper Susquehanna-Lackawanna,Harveys Creek-Susquehanna River,115564.042142735910602,204686434.755789965391159,128925.000000000000000,10521.000000000000000,0.081605584642234
"970",{2F7F1B7F-DE35-44C4-ABF2-2F925C9BE32C},,,,,2013-01-18,"0","0",133.800000000000011,33061.550000000002910,,Little Nescopeck Creek-Nescopeck Creek,PA,"020501070401",S,NM,"020501070403","0205","020501","02050107","0205010704",Susquehanna,Upper Susquehanna,Upper Susquehanna-Lackawanna,Nescopeck Creek,89916.415428775799228,235714375.489231795072556,148650.000000000000000,1091.000000000000000,0.007339387823747
"971",{32424833-E826-4111-BDA8-01F3EF36E53E},,,,,2013-01-18,"0","0",159.990000000000009,39534.000000000000000,,Black Creek,PA,"020501070402",S,NM,"020501070403","0205","020501","02050107","0205010704",Susquehanna,Upper Susquehanna,Upper Susquehanna-Lackawanna,Nescopeck Creek,134972.954044178099139,280875279.460901558399200,177758.000000000000000,1708.000000000000000,0.009608568953296
"972",{21573139-A30E-4577-BE7A-19FAC76B5730},{C1F0A46A-FDC3-449F-B0C7-F27F03975682},,,,2017-11-21,"0","0",159.150000000000006,39327.209999999999127,,Nescopeck Creek,PA,"020501070403",S,NM,"020501071002","0205","020501","02050107","0205010704",Susquehanna,Upper Susquehanna,Upper Susquehanna-Lackawanna,Nescopeck Creek,116114.097647244343534,279826374.719245791435242,176825.000000000000000,416.000000000000000,0.002352608511240
"973",{7C4DBF0A-829B-45EB-A114-E35E3453CDC3},,,,,2013-01-18,"0","0",77.769999999999996,19218.099999999998545,,Headwaters Huntington Creek,PA,"020501070501",S,NM,"020501070504","0205","020501","02050107","0205010705",Susquehanna,Upper Susquehanna,Upper Susquehanna-Lackawanna,Huntington Creek,72495.161510437013931,137931686.095715492963791,86421.000000000000000,21.000000000000000,0.000242996493908
